,name,floorSize,price,lat,lng
1577," 3315 Morcom Ave Oakland, CA 94619 ","2,168 sqft","$799,000",37.78144,-122.1903
1578," 1700 River Rd Modesto, CA 95351 ","2,354 sqft","$390,000",37.62032,-120.965904
1579," 4910 Nomad Dr Woodland Hills, CA 91364 ","3,256 sqft","$1,889,999",34.16017,-118.56783
1580," 4634 Duarte Ct Riverside, CA 92505 ","2,545 sqft","$560,000",33.922543,-117.47587
1581," 1200 Club View Dr #700 Los Angeles, CA 90024 ","4,158 sqft","$8,554,000",34.06761,-118.42489
1582," 1905 Kenneth St #1905 Modesto, CA 95351 ","1,172 sqft","$230,000",37.612713,-121.021286
1583," 217 Moneta Ave Bakersfield, CA 93308 ",541 sqft,"$84,000",35.4093,-119.02483
1584," 1886 Monaco Dr Chula Vista, CA 91913 ","1,060 sqft","$365,000",32.62684,-116.97693
1585," 1400 N Hayworth Ave #19 Los Angeles, CA 90046 ","1,102 sqft","$659,000",34.09607,-118.362595
1586," 1818 E Cornell Ave Fresno, CA 93703 ","1,042 sqft","$175,000",36.777466,-119.789
1587," 7365 Pico Ave Riverside, CA 92509 ","1,536 sqft","$375,000",33.97917,-117.44419
1588," 1116 Waterton Ln San Jose, CA 95131 ","1,444 sqft","$874,999",37.376167,-121.8718
1589," 1116 S Fetterly Ave Los Angeles, CA 90022 ","2,807 sqft","$849,000",34.018658,-118.16535
1590," 1099 1st St #208 Coronado, CA 92118 ","2,234 sqft","$2,349,000",32.699554,-117.172676
1591," 5269 Barbados Cir Stockton, CA 95210 ","1,662 sqft","$320,000",38.00397,-121.28947
1592," 550 Front St #306 San Diego, CA 92101 ","1,012 sqft","$650,000",32.71107,-117.16515
1593," 1537 Marble Ct Chula Vista, CA 91911 ","1,611 sqft","$549,000",32.602257,-117.03808
1594," 2704 W 43rd St Los Angeles, CA 90008 ","1,455 sqft","$679,000",34.005318,-118.32248
1595," 908 Walnut Ave Long Beach, CA 90813 ","1,012 sqft","$725,000",33.778297,-118.17168
1596," 5969 Majestic Ave Oakland, CA 94605 ","1,141 sqft","$762,000",37.778595,-122.18051
1597," 2606 Fremont Ave Modesto, CA 95350 ","1,982 sqft","$415,000",37.678722,-121.00241
1598," 2836 Arroyita Dr Bakersfield, CA 93305 ","1,754 sqft","$260,000",35.40062,-118.99461
1599," 10537 McClemont Ave Tujunga, CA 91042 ","1,020 sqft","$525,000",34.26065,-118.29538
1600," 3015 Warm Springs Dr San Jose, CA 95127 ","1,377 sqft","$825,000",37.371834,-121.83491
1601," 6981 E Robinson Ave Fresno, CA 93727 ","2,798 sqft","$417,190",36.78506,-119.68618
1602," 15416 Lila Rose Ct Bakersfield, CA 93314 ","2,725 sqft","$455,500",35.382343,-119.173584
1603," 706 Yarmouth Ct San Diego, CA 92109 ","1,150 sqft","$1,895,000",32.78887,-117.25454
1604," 12426 Heritage Hills Dr Riverside, CA 92503 ","4,286 sqft","$738,000",33.872242,-117.44581
1605," 3950 Ohio St #534 San Diego, CA 92104 ","1,134 sqft","$574,900",32.749424,-117.12907
1606," 101 Lombard St #503W San Francisco, CA 94111 ","1,532 sqft","$1,595,000",37.80347,-122.404076
1607," 5352 Beatty Dr Riverside, CA 92504 ","1,236 sqft","$385,000",33.955376,-117.41978
1608," 14501 Sunnybank Ave Bakersfield, CA 93314 ","2,151 sqft","$345,000",35.363045,-119.16413
1609," 3641 Pine Meadow Dr Bakersfield, CA 93308 ","4,431 sqft","$599,000",35.43923,-119.03561
1610," 34 Caselli Ave San Francisco, CA 94114 ","1,047 sqft","$1,349,000",37.759983,-122.44021
1611," Residence 7 Plan in Copper River Ranch by Granville Homes Fresno, CA 93730 ","4,424 sqft","$1,322,950+",36.90408,-119.75268
1612," 5315 Yarmouth Ave #108 Encino, CA 91316 ","2,701 sqft","$744,900",34.1675,-118.52076
1613," 10732 N Clear Lake Ln Fresno, CA 93730 ","2,676 sqft","$500,000",36.89252,-119.76924
1614," 2076 Avenida Andanza Chula Vista, CA 91913 ","2,179 sqft","$571,780",32.599026,-116.99562
1615," Plan 2 in The Rows at UrbanOak by Pulte Homes San Jose, CA 95119 ","1,855 sqft","$854,990+",37.24297,-121.786865
1616," 12727 Highwood St Los Angeles, CA 90049 ","16,152 sqft","$16,955,000",34.059483,-118.48726
1617," 4823 Jackson St #A Riverside, CA 92503 ",980 sqft,"$225,000",33.940857,-117.45164
1618," 2470 Kimpton Ct San Jose, CA 95133 ","1,142 sqft","$540,000",37.374615,-121.85074
1619," 9659 W Canyon Ter #1 San Diego, CA 92123 ","1,169 sqft","$518,000",32.802246,-117.11873
1620," 11 Nutwood Irvine, CA 92604 ","1,681 sqft","$765,000",33.686848,-117.79018
1621," 20234 Cantara St #134 Winnetka, CA 91306 ",444 sqft,"$235,000",34.2191,-118.57455
1622," 6151 Rancho Mission Rd #213 San Diego, CA 92108 ","1,082 sqft","$379,900",32.785564,-117.10907
1623," 12507 Valentano Ave Bakersfield, CA 93312 ","1,887 sqft","$299,000",35.41715,-119.14113
1624," 1278 S Orange Dr Los Angeles, CA 90019 ","2,927 sqft","$1,795,000",34.05124,-118.34534
1625," 15322 Montalone Pl Bakersfield, CA 93314 ","2,535 sqft","$349,990",35.39677,-119.173096
1626," 1400 E Ocean Blvd #1305 Long Beach, CA 90802 ","1,259 sqft","$1,345,000",33.7646,-118.17482
1627," 1853 Almaden Rd San Jose, CA 95125 ","1,295 sqft","$883,650",37.301357,-121.882065
1628," 5159 Holstein Way Jurupa Valley, CA 92509 ","2,342 sqft","$399,800",33.98346,-117.4055
1629," 9118 Jenna Kathryn Dr Bakersfield, CA 93312 ","1,433 sqft","$265,000",35.387596,-119.10339
1630," 5227 Ruthelen St Los Angeles, CA 90062 ","1,227 sqft","$679,900",33.99428,-118.31271
1631," 1513 Christiansen Dr Modesto, CA 95355 ","2,897 sqft","$450,000",37.66581,-120.95144
1632," 760 S Tourmaline Ct Anaheim, CA 92807 ","1,549 sqft","$624,900",33.836708,-117.77497
1633," 2876 53rd St San Diego, CA 92105 ","1,020 sqft","$359,900",32.735035,-117.082664
1634," 8699 54th St Riverside, CA 92509 ","3,343 sqft","$775,000",33.990658,-117.47302
1635," Cascade Plan in Westwind by D.R. Horton Bakersfield, CA 93313 ","1,440 sqft","$254,900+",35.27939,-119.0671
1636," 9066 Saint Ives Dr West Hollywood, CA 90069 ","6,058 sqft","$15,500,000",34.09268,-118.38996
1637," 949 Mills Ave Modesto, CA 95350 ","2,408 sqft","$599,000",37.657104,-121.00556
1638," 131 Monticello St San Francisco, CA 94132 ","1,900 sqft","$1,199,000",37.716682,-122.471
1639," 84 Cherry Tree Costa Irvine, CA 92620 ","2,179 sqft","$1,099,000",33.707542,-117.756386
1640," 1125 Calle Deceo Chula Vista, CA 91913 ","2,295 sqft","$618,950",32.59706,-116.99775
1641," 1978 S Drake Ave Stockton, CA 95215 ","1,884 sqft","$299,500",37.943665,-121.23245
1642," 5707 E Buckingham Way Fresno, CA 93727 ","1,024 sqft","$240,000",36.79321,-119.69523
1643," 3576 Dickenson Cmn Fremont, CA 94538 ","1,309 sqft","$838,000",37.544518,-121.973785
1644," 655 5th St #12 San Francisco, CA 94107 ",950 sqft,"$798,000",37.77593,-122.39753
1645," 3274 Lynde St Oakland, CA 94601 ","1,504 sqft","$649,000",37.789436,-122.21442
1646," 13043 Garris Ave Granada Hills, CA 91344 ","2,357 sqft","$860,000",34.306095,-118.5156
1647," 17347 Eagle Canyon Way San Diego, CA 92127 ","3,608 sqft","$1,219,000",33.030968,-117.10964
1648," 5933 Sunstone Dr #403-BLD02 San Jose, CA 95123 ",808 sqft,"$573,330",37.241875,-121.79753
1649," 427 W 91st Pl Los Angeles, CA 90003 ","1,297 sqft","$390,989",33.953617,-118.28131
1650," 6131 Wilbur Ave Tarzana, CA 91335 ","2,480 sqft","$875,000",34.181557,-118.544914
1651," 1020 E Pennsylvania Ave Fresno, CA 93720 ","1,338 sqft","$280,000",36.87577,-119.764946
1652," 2840 N Greenbrier Rd Long Beach, CA 90815 ","2,019 sqft","$915,000",33.80765,-118.13259
1653," 4161 Rochester Rd San Diego, CA 92116 ","1,910 sqft","$1,300,000",32.76908,-117.105835
1654," 14033 Tyler St Sylmar, CA 91342 ","1,666 sqft","$645,000",34.32297,-118.43938
1655," 97 Lehigh Aisle #50 Irvine, CA 92612 ","1,983 sqft","$939,000",33.654648,-117.837715
1656," 2376 Pauline Dr San Jose, CA 95124 ","2,421 sqft","$1,450,000",37.277397,-121.9293
1657," 517 El Cajon Ave Modesto, CA 95350 ","1,371 sqft","$299,900",37.6516,-120.98101
1658," 18903 Billings Ave Carson, CA 90746 ","1,641 sqft","$620,000",33.858814,-118.27221
1659," 2020 Alberta Ave Venice, CA 90291 ","2,735 sqft","$2,698,000",33.986168,-118.468765
1660," 1369 Antonio Ln San Jose, CA 95117 ","1,291 sqft","$1,179,000",37.29964,-121.957985
1661," 5977 E Truman Ave Fresno, CA 93727 ","1,898 sqft","$316,590",36.71715,-119.702225
1662," 10818 Lewelling St Bakersfield, CA 93312 ","2,403 sqft","$345,000",35.413235,-119.12283
1663," 2150 Almaden Rd #242 San Jose, CA 95125 ","1,337 sqft","$299,000",37.295616,-121.88007
1664," 1065 Lomita Blvd #379 Harbor City, CA 90710 ","1,368 sqft","$110,000",33.795586,-118.28652
1665," 3126 Drywood Ln San Jose, CA 95132 ","1,165 sqft","$968,000",37.41548,-121.8732
1666," 11715 Caramella Cir Bakersfield, CA 93311 ","2,545 sqft","$431,410",35.3205,-119.1327
1667," 10164 Napa River Ct Fountain Valley, CA 92708 ","1,656 sqft","$599,000",33.7001,-117.95131
1668," 2233 Hickory St San Diego, CA 92103 ","3,271 sqft","$1,495,000",32.753777,-117.18659
1669," Plan 1925 in Laurel Grove by KB Home Fresno, CA 93727 ","1,925 sqft","$304,000+",36.72547,-119.66754
1670," 8127 Lurline Ave Winnetka, CA 91306 ","2,409 sqft","$775,000",34.217724,-118.58395
1671," 14615 Glover Ct Bakersfield, CA 93314 ","2,210 sqft","$395,000",35.40731,-119.16463
1672," 1616 S Euclid St #127 Anaheim, CA 92802 ","1,378 sqft","$104,999",33.80829,-117.937225
1673," 2937 Dalton Ave Los Angeles, CA 90018 ","1,280 sqft","$650,000",34.027992,-118.30442
1674," 1000 W Macarthur Blvd #109 Santa Ana, CA 92707 ",910 sqft,"$330,000",33.699852,-117.88164
1675," 4723 Noble St Bakersfield, CA 93314 ","1,344 sqft","$195,999",35.403286,-119.31473
1676," 1773 Branham Ln San Jose, CA 95124 ","1,346 sqft","$1,199,000",37.251102,-121.91471
1677," 165 S Layton Dr Los Angeles, CA 90049 ","2,616 sqft","$3,800,000",34.067635,-118.46776
1678," 8025 Emerson Ave Los Angeles, CA 90045 ","1,457 sqft","$1,299,000",33.967632,-118.40555
1679," 2052 Porter Way Stockton, CA 95207 ","1,176 sqft","$269,500",38.001488,-121.33601
1680," 17440 Saticoy St Van Nuys, CA 91406 ","1,484 sqft","$599,950",34.208126,-118.51338
1681," 4295 Via Arbolada #208 Los Angeles, CA 90042 ",799 sqft,"$357,000",34.09853,-118.1847
1682," 741 N Orange Grove Ave Los Angeles, CA 90046 ","1,950 sqft","$2,195,000",34.08499,-118.36079
1683," 453 Jamul Ct Chula Vista, CA 91911 ","1,232 sqft","$525,000",32.62474,-117.03984
1684," 9381 Mission Blvd Riverside, CA 92509 ",583 sqft,"$150,000",34.012207,-117.48914
1685," 7829 N Woodrow Ave Fresno, CA 93720 ","2,815 sqft","$399,000",36.850296,-119.74442
1686," 2517 Basque Hills Dr Bakersfield, CA 93313 ","1,850 sqft","$249,409",35.287442614553,-119.03082199886
1687," 130 Roma Ct Marina Del Rey, CA 90292 ","3,990 sqft","$3,950,000",33.974957,-118.45975
1688," 937 Robinson St Los Angeles, CA 90026 ",528 sqft,"$599,000",34.084274,-118.27742
1689," 7550 Zombar Ave #8 Van Nuys, CA 91406 ","1,566 sqft","$359,953",34.207928,-118.46699
1690," 414 E Avenue 43 Los Angeles, CA 90031 ","1,966 sqft","$1,079,500",34.0921,-118.20481
1691," 16807 Carrara Ct Riverside, CA 92503 ","3,315 sqft","$899,000",33.875526,-117.454575
1692," 68 Hearst Irvine, CA 92620 ","3,167 sqft","$1,498,000",33.713806,-117.74056
1693," 2750 Wheatstone St #122 San Diego, CA 92111 ","1,485 sqft","$195,000",32.794216,-117.18109
1694," 350 W Ash St #1206 San Diego, CA 92101 ","1,400 sqft","$869,000",32.720177,-117.166214
1695," Residence One Plan in Bayberry at Spring Mountain Ranch by Lennar Riverside, CA 92503 ","1,498 sqft","$373,240+",33.930557,-117.463234
1696," 2065 Rome Dr Los Angeles, CA 90065 ","1,120 sqft","$829,000",34.10689,-118.22755
1697," 8516 Walnut Dr Los Angeles, CA 90046 ","2,300 sqft","$1,699,000",34.104603,-118.37691
1698," 19772 Buckeye Meadow Ln Porter Ranch, CA 91326 ","2,844 sqft","$803,066",34.280735,-118.566246
1699," 2866 Edgehill Dr Los Angeles, CA 90018 ","2,884 sqft","$1,200,000",34.02969,-118.32997
1700," 1951 69th Ave Oakland, CA 94621 ","1,800 sqft","$799,000",37.764774,-122.18439
1701," 3952 E Pine Ave Fresno, CA 93703 ","1,531 sqft","$195,000",36.762062,-119.758026
1702," 13624 Pemberley Passage Ave Bakersfield, CA 93311 ","2,554 sqft","$475,000",35.337692,-119.153885
1703," 21 Paperbark Irvine, CA 92620 ","3,301 sqft","$1,468,000",33.691605,-117.75458
1704," 609 18th St Oakland, CA 94612 ","1,285 sqft","$799,000",37.80811,-122.2736
1705," C-8 Plan in Chancery Lane at Metro Crossing by Toll Brothers Fremont, CA 94539 ","1,678 sqft","$1,097,990+",37.501324,-121.93481
1706," 1465 C St #3221 San Diego, CA 92101 ",744 sqft,"$350,000",32.716496,-117.150925
1707," 364 Mosswood Ave Stockton, CA 95206 ","2,000 sqft","$369,999",37.922787,-121.28767
1708," 2103 Franklin Ave San Diego, CA 92113 ","2,380 sqft","$695,000",32.703793,-117.13627
1709," 1306 S Longwood Ave Los Angeles, CA 90019 ","3,699 sqft","$1,749,000",34.051003,-118.34073
1710," 13571 Belle Rive North Tustin, CA 92705 ","4,199 sqft","$1,595,000",33.76539,-117.803635
1711," 3274 Coldwater Canyon Ave Studio City, CA 91604 ","3,767 sqft","$3,750,000",34.133923,-118.41013
1712," 1343 S Dunsmuir Ave Los Angeles, CA 90019 ","2,132 sqft","$1,325,000",34.049133,-118.35375
1713," 10390 La Grange Avenue 4 #PENTHOUSE Los Angeles, CA 90025 ","1,627 sqft","$1,095,000",34.045113,-118.446724
1714," 11443 Hatteras St North Hollywood, CA 91601 ","6,952 sqft","$750,000",34.17605,-118.38048
1715," 8111 Andasol Ave Northridge, CA 91325 ","1,650 sqft","$735,000",34.217583,-118.51158
1716," 11952 Wagner St Culver City, CA 90230 ","1,687 sqft","$1,250,000",33.99454,-118.416336
1717," 7744 Radford Ave North Hollywood, CA 91605 ",769 sqft,"$560,000",34.21145,-118.39201
1718," 1618 Koch Ln San Jose, CA 95125 ","1,678 sqft","$1,425,000",37.273388,-121.90393
1719," 9429 Clovis Ave Los Angeles, CA 90002 ","1,680 sqft","$550,000",33.950382,-118.2568
1720," 8814 S Fir Ave Los Angeles, CA 90002 ","1,428 sqft","$399,000",33.9564,-118.236916
1721," Residence 3 Plan in Altair Irvine : Celestial by Lennar Irvine, CA 92618 ","4,243 sqft","$1,764,990+",33.6812,-117.714
1722," 2466 W Chanticleer Rd Anaheim, CA 92804 ","1,563 sqft","$635,000",33.8126,-117.97108
1723," 22237 1/2 Erwin St Woodland Hills, CA 91367 ","1,575 sqft","$545,000",34.18422,-118.61101
1724," 8902 Towne Ave Los Angeles, CA 90003 ","1,274 sqft","$479,900",33.955456,-118.267075
1725," 2840 E 10th St Long Beach, CA 90804 ","1,119 sqft","$669,999",33.778812,-118.15808
1726," 1316 W 58th Pl Los Angeles, CA 90044 ","1,340 sqft","$549,000",33.988102,-118.29871
1727," 8988 Kennedy St Riverside, CA 92509 ","1,223 sqft","$499,900",33.968468,-117.479515
1728," 320 Wilson Ave Bakersfield, CA 93308 ","1,218 sqft","$149,800",35.41759,-119.02723
1729," 6665 Franklin Ave #4 Los Angeles, CA 90028 ",792 sqft,"$469,000",34.105476,-118.33568
1730," 10657 Caminito Derecho San Diego, CA 92126 ","1,350 sqft","$529,900",32.911762,-117.12714
1731," 1024 Magnolia Ave Modesto, CA 95350 ","2,317 sqft","$479,999",37.658657,-120.996475
1732," 2212 Laurel Canyon Blvd Los Angeles, CA 90046 ","1,309 sqft","$1,149,999",34.11022,-118.372086
1733," 2210 E Florida St Long Beach, CA 90814 ","1,060 sqft","$675,000",33.770565,-118.16535
1734," 7423 W Manchester Ave Los Angeles, CA 90045 ",924 sqft,"$2,000,000",33.960056,-118.427315
1735," 7320 Balboa Blvd #102 Van Nuys, CA 91406 ",916 sqft,"$352,500",34.20385,-118.50092
1736," 6239 Longmeadow St Riverside, CA 92505 ","1,960 sqft","$414,900",33.942482,-117.498856
1737," 14770 Caminito Porta Delgada Del Mar, CA 92014 ","3,022 sqft","$1,799,000",32.981903,-117.220215
1738," 1307 Theodore Dr San Diego, CA 92114 ","1,202 sqft","$519,000",32.6965,-117.06482
1739," 4013 Wild Poppy Ct Modesto, CA 95356 ","2,345 sqft","$499,900",37.6979,-121.019905
1740," 88 Townsend St #306 San Francisco, CA 94107 ",608 sqft,"$749,000",37.781166,-122.39069
1741," 214 S Alexandria Ave #103 Los Angeles, CA 90004 ","1,310 sqft","$599,000",34.070793,-118.297516
1742," 5110 N Fruit Ave #101 Fresno, CA 93711 ","1,547 sqft","$275,777",36.810276,-119.81716
1743," 23441 Bessemer St Woodland Hills, CA 91367 ","2,385 sqft","$895,000",34.18052,-118.63842
1744," 888 W E St #2202 San Diego, CA 92101 ","1,806 sqft","$2,399,900",32.715294,-117.17086
1745," 4017 Hahn Ave Bakersfield, CA 93309 ","1,296 sqft","$195,000",35.328423,-119.04993
1746," 1330 Glorietta Blvd Coronado, CA 92118 ","3,986 sqft","$3,595,000",32.684242,-117.1733
1747," 3904 Georgia St San Diego, CA 92103 ","1,849 sqft","$875,000",32.748875,-117.14544
1748," 1509 E 108th St Los Angeles, CA 90059 ","3,219 sqft","$689,000",33.93813,-118.24791
1749," 2216 Bailey Ave San Jose, CA 95128 ","2,628 sqft","$1,475,000",37.324883,-121.93242
1750," 3450 Cahuenga Blvd W #805 Los Angeles, CA 90068 ","2,000 sqft","$975,000",34.132915,-118.3538
1751," 11304 Del Diablo St San Diego, CA 92129 ","3,019 sqft","$829,772",32.98641,-117.08927
1752," 1025 Mirasol St Santa Ana, CA 92701 ","1,393 sqft","$668,888",33.7545,-117.83815
1753," 19208 Vintage Woods Dr Riverside, CA 92508 ","1,834 sqft","$445,000",33.911755,-117.32639
1755," 8428 Carlton Way West Hollywood, CA 90069 ","5,300 sqft","$7,595,000",34.097664,-118.37443
1756," 11110 Dawson Falls Ave Bakersfield, CA 93312 ","2,602 sqft","$349,900",35.424034,-119.12551
1757," 2061 Clearwater Pl Chula Vista, CA 91913 ","1,697 sqft","$619,900",32.656517,-116.978676
1758," 2535 Rosemarie Ln Stockton, CA 95207 ","2,327 sqft","$445,000",37.98215,-121.339035
1759," 280 Spear Street #10A Plan in MIRA by Tishman Speyer San Francisco, CA 94105 ","1,453 sqft","$1,850,000+",37.791283,-122.39306
1760," 7107 Blakstad Ct San Diego, CA 92126 ","1,984 sqft","$750,000",32.912754,-117.16832
1761," 6216 S Van Ness Ave Los Angeles, CA 90047 ","1,524 sqft","$564,999",33.98288,-118.31756
1762," 8601 International Ave #213 Canoga Park, CA 91304 ",883 sqft,"$265,000",34.226994,-118.600044
1763," 42111 Osgood Rd Fremont, CA 94539 ","1,112 sqft","$735,572",37.52798,-121.95338
1764," 4230 Colfax Ave #102 North Hollywood, CA 91604 ","1,410 sqft","$689,950",34.146526,-118.38736
1765," 12094 Summit Cir Beverly Hills, CA 90210 ","7,796 sqft","$7,495,000",34.126858,-118.40248
1766," 1215 W Young St Wilmington, CA 90744 ",847 sqft,"$449,900",33.785297,-118.278496
1767," 13880 Rancho Capistrano Bnd San Diego, CA 92130 ","6,415 sqft","$3,175,000",32.96888,-117.20969
1768," 11118 Emelita St North Hollywood, CA 91601 ","1,002 sqft","$699,000",34.176586,-118.37373
1769," 8633 Menlo Ave Los Angeles, CA 90044 ","1,734 sqft","$500,000",33.95906,-118.29074
1770," 9880 N Sedona Cir Fresno, CA 93720 ","2,389 sqft","$474,900",36.879257,-119.74037
1771," 14035 Rosedale Hwy #84 Bakersfield, CA 93314 ",672 sqft,"$29,999",35.38131,-119.15865
1772," 4077 3rd Ave #204 San Diego, CA 92103 ",528 sqft,"$284,000",32.751522,-117.162445
1773," 8700 West Ln #198 Stockton, CA 95210 ",918 sqft,"$30,000",38.02895,-121.29477
1774," 12150 Miranda St Valley Village, CA 91607 ","2,088 sqft","$1,049,000",34.174145,-118.398254
1775," 1143 W 53rd St Los Angeles, CA 90037 ",948 sqft,"$412,501",33.9944,-118.295166
1776," 4934 Loris St San Diego, CA 92105 ","1,666 sqft","$594,999",32.741596,-117.08793
1777," 2483 Mount Pleasant Rd San Jose, CA 95148 ","2,332 sqft","$1,187,000",37.342163,-121.77733
1778," 5625 Kester Ave Van Nuys, CA 91411 ","11,380 sqft","$3,110,000",34.17287,-118.45782
1779," 17495 Vulcan Ct Riverside, CA 92504 ","2,800 sqft","$635,999",33.873516,-117.357956
1781," 845 N Helena St Anaheim, CA 92805 ","1,265 sqft","$599,900",33.84474,-117.92231
1782," 1155 S Grand Ave #307 Los Angeles, CA 90015 ",960 sqft,"$639,000",34.04081,-118.26321
1783," 16447 Watershed Dr Fountain Valley, CA 92708 ","1,386 sqft","$549,900",33.724476,-117.91722
1784," 13691 Gavina Ave #643 Sylmar, CA 91342 ","1,736 sqft","$150,000",34.32156,-118.40512
1785," 2710 Bowmont Dr Beverly Hills, CA 90210 ","13,130 sqft","$17,250,000",34.118256,-118.3986
1786," 121 Swift Irvine, CA 92618 ","2,964 sqft","$1,399,990",33.681103,-117.713776
1787," 5648 Lemp Ave North Hollywood, CA 91601 ","1,508 sqft","$749,000",34.173542,-118.38415
1788," 18110 Herbold St Northridge, CA 91325 ","2,967 sqft","$859,000",34.244797,-118.52785
1789," 2600 Aberdeen Ave Los Angeles, CA 90027 ","8,622 sqft","$9,779,000",34.11788,-118.28898
1790," 321 10th Ave #1305 San Diego, CA 92101 ",603 sqft,"$389,900",32.708847,-117.155075
1791," Residence 2x Plan in Trend at Novel Park by William Lyon Homes Irvine, CA 92618 ","2,665 sqft","$1,138,990+",33.66524,-117.74907
